values	weights
ELOY	2
ELVAN	2
ELVIRE	2
ELŻBIETA DANUTA	2
ELŻBIETA HALINA	2
ELŻBIETA JULIA	2
ELŻBIETA MAŁGORZATA	2
ELŻBIETA REGINA	2
ELŻBIETA STANISŁAWA	2
ELŻBIETA URSZULA	2
ELŻBIETA WANDA	2
ELŻBIETA ZOFIA	2
ELŻNIETA	2
EMAD	2
EMAM	2
EMELIA	2
EMELINE	2
EMERYKA	2
EMIE	2
EMILCE	2
EMÍLIA	2
EMILIA ANNA	2
EMILIA KRYSTYNA	2
EMILIA ZOFIA	2
EMILIEVA	2
EMILIJA	2
EMILIYANOVA	2
EMILKA	2
EMILLIA	2
EMIŁOWA	2
EMİNE	2
EMMALINE	2
EMMANUEL	2
ENCARNACION	2
ENEIDA	2
ENGELINA	2
ENIA	2
ENRIQUETA	2
ENYIDIYA	2
ENZA	2
EPIFANIA	2
ERICKA	2
ERIIKKA	2
ERINA	2
ERLINA	2
EROL	2
ERYKAH	2
ERZHAN	2
ESAM	2
ESCADA	2
ESEN	2
ESEOGHENE	2
ESPERANÇA	2
ESPERANSA	2
ESPERANTA	2
ESSAM	2
ESSI	2
ESTELITA	2
ESTELL	2
ETELKA	2
ETEMENZI	2
ETERI	2
ETI	2
ETIENNETTE	2
ETTY	2
EUALIA	2
EUFRAZYNA	2
EUFRYZYNA	2
EUGÉNIA	2
EUGENIA MARIA	2
EULALLIA	2
EULANIA	2
EUNICA	2
EURIDICE	2
EUSTAZJA	2
EUSTELA	2
EVA IRENE	2
EVA MARIA	2
EVA STIK	2
EVELYNA	2
EVERDINA	2
EVI	2
EVONA	2
EVONNE	2
EWA BARBARA	2
EWA ELŻBIETA	2
EWA JADWIGA	2
EWA KRYSTYNA	2
EWA MARTA	2
EWA ZOFIA	2
EWARDA	2
EWELIN	2
EWIN	2
EWINA	2
EYJA	2
EYLEM	2
EYLUL	2
EZACHIELA	2
FABIANNA	2
FABRICIA	2
FABRYCJA	2
FADEKEMI	2
FADILA	2
FADY	2
FAGR	2
FAIGA	2
FAIZA	2
FAKHRI AHMED	2
FALKA	2
FALLON	2
FANTAZJA	2
FANY	2
FARA	2
FARAH	2
FARAI	2
FAREDIN	2
FAREED	2
FARES	2
FARMAN	2
FARZANA	2
FATEMA	2
FATIM	2
FATIMATA	2
FATIME	2
FATUMATA	2
FATYMA	2
FAWZI	2
FAWZY	2
FAYEK	2
FEBE	2
FEJGA	2
FELA	2
FELOMENA	2
FENNA	2
FERMINA	2
FFION	2
FIAMA	2
FIDEA	2
FIDELIA	2
FIDELINE	2
FILA	2
FILONA	2
FINLAY	2
FIRDAUS	2
FIROZA	2
FİRUZE	2
FIZA	2
FLATTUN	2
FLAWIANA	2
FLORES	2
FLÓRA	2
FOLASHADE	2
FOLINE	2
FOUAD	2
FRADLA	2
FRANCHESCA	2
FRANCHESKA	2
FRANCISZEK	2
FRANÇOISE MARIE	2
FRANISZKA	2
FRÉDÉRIQUE	2
FREDYTA	2
FREY	2
FRIIS	2
FUNKE	2
FUSSING	2
GABOT	2
GABRELA	2
GABRIELA MARIA	2
GABRIËLLA	2
GABRYLA	2
GAI	2
GAJANE	2
GALATEA	2
GALENA	2
GALYNA	2
GANESH	2
GANGA	2
GARDENIA	2
GASHAW	2
GAURANG	2
GAYANE	2
GEARTSJE	2
GEBREMICHAEL	2
GEE	2
GEERTRUIDA	2
GENA	2
GENET	2
GENEVA	2
GENI	2
GENOEFA	2
GEORGE	2
GEORGI	2
GEORGIJA	2
GEORGINE	2
GERALDINA	2
GERARDE	2
GERGANA	2
GERHARDA	2
GERHILDA	2
GERTRAUDA	2
GERTRUDIS	2
GERTUDA	2
GHADA	2
GHAZAL	2
GHAZALA	2
GIALINH	2
GIERARDA	2
GIETRUDA	2
GILBERTA	2
GILDEGARD	2
GINEWRA	2
GIOCONDA	2
GIRI	2
GIRISH	2
GIRMAY	2
GIRSHA	2
GISÈLE	2
GISELLA	2
GISSEL	2
GIUSI	2
GLENKORA	2
GLORY	2
GNIEWKA	2
GNIEWOMIRA	2
GODYSŁAWA	2
GODZIMIRA	2
GOHARIK	2
GOIA	2
GOJA	2
GÖKÇEN	2
GOŁDA	2
GONDAL	2
GÖNÜL	2
GORDANA	2
GORDIANA	2
GORETI	2
GOŚCIMIŁA	2
GRACIOUS	2
GRAFINIA	2
GRÁINNE	2
GRANT	2
GRASIELA	2
GRATIA	2
GRAYCE	2
GRAŻYNA ELŻBIETA	2
GRAŻYNA HALINA	2
GRAŻYNA TERESA	2
GRAŻYNKA	2
GRENADA	2
GRENATA	2
GRETEL	2
GRISEL	2
GRUNNET	2
GRZEGORZA	2
GRZEGORZYNA	2
GUANZON	2
GUDRUNA	2
GUEORGUIEVA	2
GUILLERMINA	2
GULBEN	2
GÜLCAN	2
GULIA	2
GÜLLÜ	2
GULNARA	2
GULSEN	2
GÜLSÜM	2
GÜLTEN	2
GUNDEL	2
GUNHILD	2
GUNVANT	2
GUSŁAWA	2
GUTA	2
GWIAZDA	2
GWYNNE	2
GYÖRGYI	2
GYSELLE	2
GYUNAL	2
HABAN	2
HABIB	2
HABIBE	2
HABTAMU	2
HADGU	2
HADI	2
HAE	2
HAF	2
HAFSA	2
HAI ANH	2
HAI YEN	2
HAILU	2
HAITAM FATHI	2
HAJAR	2
HAJNALKA	2
HAJRA	2
HALINA ANNA	2
HALINA DANUTA	2
HALINA IRENA	2
HALINA WANDA	2
HALKA	2
HALYNA	2
HAMAD	2
HAMDY	2
HAMEED	2
HÂN	2
HANAH	2
HANAKO	2
HANAN	2
HẠNH	2
HANI	2
HANICENTA	2
HANIFE	2
HANNA DANUTA	2
HANNA GRAŻYNA	2
HANSI	2
HANYA	2
HÀO	2
HARDT	2
HARESHBHAI	2
HARIKA	2
HARISH	2
HARSHADKUMAR	2
HARSHIT	2
HARUKO	2
HASENA	2
HASHAN	2
HASIBE	2
HASSAN M	2
HATEM	2
HATIM	2
HAVANA	2
HAVEN	2
HAVIN	2
HAWABSH	2
HAWANA	2
HAY	2
HAYAT	2
HAYDÉE	2
HAYDEN	2
HECHAM	2
HEDWIGA	2
HEINTZ	2
HELAN	2
HELENA ANNA	2
HELENA HALINA	2
HELENA JADWIGA	2
HELENA JANINA	2
HELENA STANISŁAWA	2
HELENA VICTORIA	2
HELENA WŁADYSŁAWA	2
HELENE MARIE	2
HELLE	2
HELLENA	2
HELMI	2
HELMY	2
HELOISE	2
HELOIZA	2
HENA	2
HENDRIKA MARIA	2
HENDRIKJE	2
HENRYK	2
HENRYKA MARIA	2
HENYA	2
HENYKA	2
HEPHZIBAH	2
HERMA	2
HERMINEGILDA	2
HERMIONE	2
HESHAM MOHAMED GALAL	2
HIDEGARDA	2
HIJACENTA	2
HIKARI	2
HİLAL	2
HILARYNA	2
HILDYGARDA	2
HILEN	2
HILTRAUD	2
HILTRUD	2
HILTRUDA	2
HIMENA	2
HIROKO	2
HITANA	2
HITENDRAKUMAR	2
HOANGLAN	2
HODAYA	2
HØJGAARD	2
HOLLIE	2
HOLY	2
HỐNG	2
HONG LOAN	2
HORTENCJA	2
HOSSAMELDIN	2
HOURIA	2
HRYZANTA	2
HUANITA	2
HUBERTINA	2
HUBERTYNA	2
HULYA	2
HÜMEYRA	2
HUÖNG	2
HUONGGIANG	2
HUYENNHI	2
HYLDA	2
HYUNG	2
HYUSEINOVA	2
IA	2
IBRAHIM M	2
IBRYAMOVA	2
IBUKUNOLUWA	2
IDIL	2
IDJA	2
IFESINACHI	2
IFTIKHAR	2
IGORIEVNA	2
IIDA	2
IJOLA	2
İKRA	2
IL	2
ILANIT	2
ILDIKÓ	2
ILHAM	2
ILIADA	2
ILIDIA	2
ILIJANA	2
ILINKA	2
ILJANA	2
ILKA	2
ILKE	2
ILLIA	2
ILLUMINATA	2
ILONIA	2
IM	2
IMAAN	2
IMACULATA	2
IMENE	2
IMMAKULATA	2
IMTNAN	2
INBAL	2
INBAR	2
INDURKHYA	2
INE	2
INETTA	2
INEZJA	2
INGARD	2
INGER	2
INGRIED	2
INOCENTYNA	2
INTISAR	2
IO	2
IOWITA	2
IP	2
IRENA ALEKSANDRA	2
IRENA ANNA	2
IRENA BARBARA	2
IRENA EWA	2
IRENA TERESA	2
IRENATA	2
IRENEUSZA	2
IRENIA	2
IREOLUWA	2
IRFAN	2
IRIDE	2
IRISA	2
IRIT	2
IRJA	2
IRMAGARDA	2
IRMAK	2
IRMELA	2
IRMENA	2
IRMIRA	2
IRMTRAUTA	2
IRSA	2
IRUMINA	2
IRVINA	2
IRYKA	2
IRYSA	2
IRYTA	2
ISABELLE MARIE	2
ISELIN	2
ISHANI	2
ISIOMA	2
ISLAM	2
ISMINI	2
ISOLDA	2
ISRAELA	2
ISZTAR	2
IVANOVNA	2
IVELISSE	2
IVIE	2
IVONE	2
IWELINA	2
IWETT	2
IWIETA	2
IWONA ANNA	2
IWONA STANISŁAWA	2
IWONKA MARIA	2
IYABODE	2
IZABELA KATARZYNA	2
IZEL	2
JA	2
JAANA	2
JACEK	2
JACINDA	2
JACINTA	2
JACK	2
JACKA	2
JACKLYN	2
JACLIN	2
JACŁAWA	2
JACOBIEN	2
JADESOLA	2
JADWIGA DANUTA	2
JADWIGA ELŻBIETA	2
JADWIGA FRANCISZKA	2
JADWIGA IRENA	2
JADWIGA STANISŁAWA	2
JADWIGA URSZULA	2
JADWIGA WIKTORIA	2
JADWIGIA	2
JADYN	2
JAËL	2
JAFFA	2
JAGDISH	2
JAGDISHBHAI	2
JAGÓDKA	2
JAGUELINA	2
JAGWIGA	2
JAHAN	2
JAIDE	2
JAIME	2
JAIN	2
JALAL	2
JALILA	2
JAMAL	2
JAMELIA	2
JAMINA	2
JAMUNA	2
JANAE	2
JANAT	2
JANETT	2
JANINA ALEKSANDRA	2
JANINA ANTONINA	2
JANINA BEATA	2
JANINA DANUTA	2
JANINA HALINA	2
JANINA JADWIGA	2
JANINA STANISŁAWA	2
JANINA WŁADYSŁAWA	2
JANNAT	2
JANNET	2
JANTINA	2
JANUARIA	2
JANUTA	2
JANY	2
JAQUELIN	2
JAREMA	2
JAROSŁAW	2
JARWIKKA	2
JASICA	2
JASMEEN	2
JAVAID	2
JAVELLANA	2
JAWAD	2
JAWNUTA	2
JAYANT	2
JAYAWARDENA	2
JAYESHKUMAR	2
JEANETT	2
JEANNE MARIE	2
JEANNIE	2
JENI	2
JENNI	2
JENSEN	2
JENTA	2
JERUSHA	2
JERZA	2
JESSLIN	2
JEZABEL	2
JIA	2
JIAYI	2
JIAYING	2
JIL	2
JOANETTA	2
JOANITA	2
JOANNA KATARZYNA	2
JOANNA KRYSTYNA	2
JOANNA TERESA	2
JOANNA WANDA	2
JOCELYNE	2
JOCHANNA	2
JOCHEWED	2
JODIE	2
JOEL	2
JOELA	2
JOGODA	2
JOHANSEN	2
JOIE	2
JOLANA	2
JOLANTA ANTONINA	2
JOLANTA BARBARA	2
JOLANTA EWA	2
JOLANTA GABRIELA	2
JOLANTA IWONA	2
JOLANTA JOANNA	2
JOLANTA WANDA	2
JOLIANNA	2
JOLIEN	2
JOLITTA	2
JONES	2
JONETA	2
JONNA	2
JOO	2
JORGELINA	2
JOSEFIINA	2
JOSELINE	2
JOSÉPHA	2
JOSETTA	2
JOSIE	2
JOYA	2
JOYCELYN	2
JOZIA	2
JÓHANNA	2
JÓZEFA ANNA	2
JÓZEFA STANISŁAWA	2
JÓZSEFNÉ	2
JUBILEE	2
JUDE	2
JUDI	2
JULIA ALICE	2
JULIA KAROLINA	2
JULIENNE	2
JULIETT	2
JULIJA	2
JUMA	2
JURGITA	2
JURJEVNA	2
JURJEWICZ	2
JUSTUNA	2
JYOTI	2
JYOTIN	2
KACZMAREK	2
KADELSKA	2
KADER	2
KAFUI	2
KAGENDO	2
KAHINA	2
KAILA	2
KALLINA	2
KAMLESHBHAI	2
KAMLESHKUMAR	2
KANIZJA	2
KANTILAL	2
KANUBHAI	2
KAPEL	2
KARAMFILOVA	2
KARAR	2
KARDELEN	2
KARELIA	2
KARIS	2
KARMELINA	2
KAROLINA MARIA	2
KAROLINKA	2
KARYN	2
KASEY	2
KASHA	2
KASPRA	2
KASSYLDA	2
KASUMI	2
KATA	2
KATALEIA	2
KATARYZNA	2
KATARZYMA	2
KATARZYNA ANNA	2
KATARZYNA JÓZEFA	2
KATARZYNA MAGDALENA	2
KATARZYNA MARTA	2
KÄTE	2
KA̋TE	2
KATELYN	2
KATHREEN	2
KATIANA	2
KATLA	2
KATLEJA	2
KATLYN	2
KATRYNA	2
KATYA	2
KAUSHIK	2
KAYLEIGH	2
KAZIA	2
KAZIMIERA BRONISŁAWA	2
KAZIMIERA DOBROCHNA	2
KAZIMIERA HELENA	2
KAZIMIERA STANISŁAWA	2
KAZIMIERA WANDA	2
KAZIMIERA ZDZISŁAWA	2
KAZIMIERA ZOFIA	2
KAZMIERA	2
KAŹMIERA	2
KECJA	2
KEILA	2
KEISHA	2
KELI	2
KELTOUM	2
KEMUNTO	2
KENAN	2
KENDALL	2
KENDRA	2
KENNA	2
KENYA	2
KERALA	2
KERIMA	2
KESIA	2
KETANKUMAR	2
KEYSI	2
KEZIA	2
KEZIAH	2
KHADEEJA	2
KHADIGA	2
KHADIJEH	2
KHADRA	2
KHADY	2
KHALID I	2
KHALIDA	2
KHAMIS DAHAM	2
KHANUM	2
KHUSHI	2
KI	2
KIAH	2
KIANA	2
KIELT	2
KIERA	2
KIM PHUNG	2
KIMA	2
KINANA	2
KINIA	2
KINZA	2
KIREN	2
KIRIAKULA	2
KIRITBHAI	2
KIRSTY	2
KIRTANRAM	2
KISENDAL	2
KISHAN	2
KISHOR	2
KITI	2
KITTI	2
KITTY	2
KIZI	2
KJELDAL	2
KLAUDIA ANNA	2
KLEMENCJA	2
KLEOTYLDA	2
KLINKOSZ	2
KOATI	2
KOCHANOWICZ	2
KOFOWOROLA	2
KOMANG	2
KOMIYAMA	2
KONSTANZIA	2
KORALINA	2
KORDELA	2
KORI	2
KORNELLA	2
KOSANA	2
KOSEVA	2
KOSISOCHUKWU	2
KOSTADINOVA	2
KOSTANCJA	2
KOZETA	2
KRIMHILDA	2
KRISTELL	2
KROGH	2
KRYSTNA	2
KRYSTYNA ALEKSANDRA	2
KRYSTYNA BARBARA	2
KRYSTYNA DANUTA	2
KRYSTYNA ELŻBIETA	2
KRYSTYNA HALINA	2
KRYSTYNA IRENA	2
KRYSTYNA JADWIGA	2
KRYSTYNA KAZIMIERA	2
KRYSTYNA WANDA	2
KRYSYNA	2
KRZYSZTOFIA	2
KRZYSZTOFINA	2
KSANTIA	2
KSEMENA	2
KSENIIA	2
KSENIYA	2
KSEWERYNA	2
KTYSTYNA	2
KUKLINSKA	2
KUMRU	2
KUNIGUNDE	2
KWIETOSŁAWA	2
KWIRENA	2
KYA	2
KYLEE	2
KYRA	2
KYRIA	2
LĂCRĂMIOARA	2
LAIA	2
LAKHANA	2
LALKA	2
LALLA	2
LAMIITA	2
LANDSPERG	2
LARASATI	2
LATHA	2
LATIF	2
LATIFAH	2
LATINA	2
LAUREEN	2
LAURETTE	2
LAURIEN	2
LAURINA	2
LAURINDA	2
LAWRENCE	2
LAYA	2
LAZAROVA	2
LEA DIANA	2
LEAL	2
LEANA	2
LEELEE	2
LEEN	2
LELIA	2
LEMONIA	2
LEN	2
LENARDA	2
LENNA	2
LENNOX	2
LENORE	2
LEOKADJA	2
LEONILLA	2
LEONIŁŁA	2
LEONINA	2
LEONKA	2
LEONTINE	2
LEOPOLDIA	2
LERATO	2
LETH	2
LETICJA	2
LETISJA	2
LEVANA	2
LEXI	2
LEXIA	2
LEYLIA	2
LHAMO	2
LIAQAT	2
LIAQUAT	2
LIBIA	2
LIDIA ELŻBIETA	2
LIDIA KRYSTYNA	2
LIDIJA	2
LIDJA	2
LIDZIA	2
LIEPA	2
LIESBETA	2
LIESE	2
LIESELOTTA	2
LIKA	2
LILANA	2
LILÉN	2
LILENA	2
LILIEN	2
LILIIA	2
LILIJANA	2
LILLIE	2
LILLYANNA	2
LILYA	2
LINDAL	2
LINETA	2
LIOR	2
LIORA	2
LIRON	2
LISA-MARIE	2
LITKA	2
LITOSŁAWA	2
LIU	2
LIUBOW	2
LIUDMYLA	2
LIVINGSTON	2
LIZELOTTE	2
LIZETA	2
LJILJANA	2
LO	2
LOBO	2
LOIDA	2
LOIZA	2
LOMBE	2
LONDYNA	2
LONISŁAWA	2
LOPEZ	2
LORELAY	2
LORENE	2
LORETO	2
LORI	2
LORIE	2
LORINE	2
LOUIE	2
LOUIS	2
LOUISE FRANÇOISE	2
LOUISETTE	2
LOYETTE	2
LUBINKA	2
LUBOMIERA	2
LUBOMIŁA KAZIMIERA	2
LUCA	2
LUCETTE	2
LUCRETIA	2
LUCREZIA	2
LUCUNA	2
LUCYNA MARIA	2
LUDGERA	2
LUDWIKA WANDA	2
LUELLA	2
LUENA	2
LUH	2
LUIGINA	2
LUIZ	2
LUÍZA	2
LUMINITA	2
LUMINIŢA	2
LUND	2
LUNDE	2
LUYEN	2
LÝ	2
LYKKE	2
LYLIANE	2
LYNDA	2
LYRIC	2
ŁADA	2
ŁAJMUTIE	2
ŁESIA	2
ŁUCIA	2
ŁUCJA MARIA	2
ŁUCJA STANISŁAWA	2
ŁUCYNA	2
MA	2
MAAN	2
MACY	2
MĂDĂLINA	2
MADALYN	2
MADDISON	2
MADELEINE LOUISE	2
MADELYN	2
MADHUKAR	2
MADIA	2
MADYNA	2
MADZIA	2
MAËLLE	2
MAGA	2
MAGALY	2
MAGDALENA AGNIESZKA	2
MAGDALENA JANINA	2
MAGDALENA JÓZEFA	2
MAGDALENA TERESA	2
MAGDALENA WŁADYSŁAWA	2
MAGDALENAA	2
MAGDALENIA	2
MAGDALENOVA	2
MAGDALLENA	2
MAGDY	2
MAGNA	2
MAGOMEDOVNA	2
MAGRIT	2
MAHAD	2
MAHDI	2
MAHESH	2
MAIALEN	2
MAIANH	2
MAILEN	2
MAINA	2
MAITA	2
MAJELLA	2
MAJRA	2
MAKSYLIA	2
MALALUAN	2
MALEA	2
MALENE	2
MALIHA	2
MALINKA	2
MALOU	2
MALU	2
MALVINE	2
MALWINKA	2
MAŁGORZATA ANNA	2
MAŁGORZATA IZABELA	2
MAŁGORZATA JÓZEFA	2
MAŁGORZATA JULIA	2
MAŁGORZATA RÓŻA	2
MAŁGORZATA TERESA	2
MAŁGORZATA WANDA	2
MAŁGOZRATA	2
MAŁORZATA	2
MANANA	2
MANEL	2
MANEVA	2
MANJA	2
MANNAT	2
MANSOOR	2
MANSOUR A	2
MANUEL	2
MARCELIANNA	2
MARCENE	2
MARCYLIA	2
MARCZELA	2
MAREA	2
MAREK	2
MARELLA	2
MARGERETA	2
MARGERETHE	2
MARGERITTA	2
MARGOTTA	2
MARGRITH	2
MARHARYTA	2
MÀRIA	2
MARIA ADELA	2
MARIA ADELAJDA	2
MARIA ALINA	2
MARIA BENEDYKTA	2
MARIA BOŻENNA	2
MARIA CARMEN	2
MARIA CECYLIA	2
MARIA CELINA	2
MARIA CHRISTINE	2
MARIA CRISTINA	2
MARIA DOROTA	2
MARIA ELEONORA	2
MARIA ELISABETTA	2
MARIA EVA	2
MARIA GENOWEFA	2
MARIA HENRYKA	2
MARIA IGNACJA	2
MARIA IRENE	2
MARIA JOSEFA	2
MARIA JULIANNA	2
MARIA JUSTINA	2
MARIA JUSTYNA	2
MARIA KONSTANCJA	2
MARIA LEOKADIA	2
MARIA LIDIA	2
MARIA LILIANA	2
MARIA LUCYNA	2
MARIA LUDMIŁA	2
MARIA ŁUCJA	2
MARIA M	2
MARIA MICHALINA	2
MARIA MIECZYSŁAWA	2
MARIA PAOLA	2
MARIA PELAGIA	2
MARIA SALOMEA	2
MARIA SOPHIE	2
MARIA THERESIA	2
MARIA WIKTORIA	2
MARIA-ANTONINA	2
MARIAELENA	2
MARIAGRAZIA	2
MARIAMAGDALENA	2
MARIANNA JANINA	2
MARIANO	2
MARIANOVA	2
MARIAPIA	2
MARIASOLE	2
MARIA-TERESA	2
MARIDA	2
MARIÉ	2
MARIE ALICE	2
MARIE ALINA	2
MARIE AMÉLIE	2
MARIE CLAIRE	2
MARIE CLAUDE	2
MARIE DOMINIQUE	2
MARIE ERIKA	2
MARIE FRANCOISE	2
MARIE IRENA	2
MARIE MARGUERITE	2
MARIE MARTINE	2
MARIE MONIQUE	2
MARIE NOËLLE	2
MARIE ODILE	2
MARIE PAULINE	2
MARIE STÉPHANIE	2
MARIE TERESA	2
MARIE VALENTINE	2
MARIE-ANGÉLIQUE	2
MARIE-CECILE	2
MARIECHEN	2
MARIE-CLAIRE	2
MARIE-FRANCE	2
MARIELLE	2
MARIE-LUISE	2
MARIEN	2
MARIE-SOPHIE	2
MARILIA	2
MARILIN	2
MARINETTA	2
MARINILA	2
MARIOLANTA	2
MARIYAM	2
MARJOLEIN	2
MARJUT	2
MARLÉNE	2
MARLENI	2
MARLEY	2
MARLIT	2
MARLIZA	2
MARLLENA	2
MARTA ANNA	2
MARTA BARBARA	2
MARTA EWA	2
MARTA URSZULA	2
MARTINIKA	2
MARTYNKA	2
MARUTA	2
MARWA	2
MARY-ANN	2
MARYEM	2
MARYKE	2
MARYLKA	2
MARYSOL	2
MARZENNA TERESA	2
MARZIA	2
MARŻETA	2
MASAKO	2
MASON	2
MASSIEL	2
MATEUSZ	2
MATYNA	2
MAUDE	2
MAURICETTE	2
MAVOURNEEN	2
MAYLA	2
MAYSA	2
MAZIN	2
MAZINZA	2
MC KENZIE	2
MÉABH	2
MECHTHILD	2
MEGHAN	2
MEHMEDOVA	2
MEITAL	2
MELBA	2
MELDA	2
MELIA	2
MELIDA	2
MELINE	2
MELLA	2
MENASRIA	2
MENDOZA	2
MENNA	2
MERAL	2
MERCEDA	2
MERCI	2
MERIEL	2
MERLENA	2
MESALINA	2
MESHI	2
MEYA	2
MHAIRI	2
MÍA	2
MICHAELE	2
MICHALINA ALICJA	2
MICHÈLE MARIE	2
MICHELINA	2
MICHI	2
MIDIA	2
MIEKE	2
MIGLE	2
MIGNON	2
MIGUELA	2
MIKELA	2
MIKHAILOVNA	2
MIKI	2
MILAN	2
MILDRED	2
MILDREDA	2
MILENE	2
MILIA	2
MILIND	2
MILITA	2
MILLI	2
MILONA	2
MIMA	2
MIMOZA	2
MINDEL	2
MINDLA	2
MING	2
MINHANH	2
MINNIE	2
MINORI	2
MİRA	2
MIRACLE	2
MIRAI	2
MIRALDA	2
MIRELLE	2
MIREYA	2
MIRJAMI	2
MIRLENA	2
MIRUNA	2
MISCHELL	2
MITRA	2
MIZA	2
MIZGIN	2
MŁGORZATA	2
MO	2
MOA	2
MODUPE	2
MOHAMED AHMED	2
MOHAMED GOUDA SALEH	2
MOHAMMED HASAN	2
MOHAN	2
MOHANBHAI	2
MOHINI	2
MOJISOLA	2
MOJMIRA	2
MOJRA	2
MØLLER	2
MOLLIE	2
MONAHAN	2
MONESSA	2
MONG	2
MONIA	2
MONIGUE	2
MONIKA ANNA	2
MONIKA JOANNA	2
MONIKA TERESA	2
MONIR	2
MONTES	2
MORILLO	2
MOTYLDA	2
MOUNICA	2
MŚCISŁAWA KAZIMIERA	2
MUALLA	2
MUENI	2
MÜGE	2
MUGURE	2
MUHSIN WALEED	2
MUJINGA	2
MUKUL	2
MULAN	2
MUMTAZ MATI	2
MUNACHI	2
MUNACHIMSO	2
MUNIRA	2
MUNTAHA	2
MURADIYE	2
MUSAU	2
MUSKAN	2
MUSTAN	2
MUTLU	2
MUZA	2
MÜZEYYEN	2
MWANGI	2
MY ANH	2
MY LINH	2
MYFANWY	2
MYKHAILIVNA	2
MYKOLAYIVNA	2
MYLINH	2
MYRA	2
MYRNA	2
MYRTHE	2
MYRTILLE	2
MYRTLE	2
NAA	2
NAA AKU	2
NABIL	2
NABILA	2
NADIYA	2
NAEMI	2
NAFISSA	2
NAFIYE	2
NAHAR	2
NAHIDA	2
NAJAH	2
NAJIB YAHYA	2
NANAMI	2
NANDA	2
NANGULA	2
NANNA	2
NANNY	2
NANOVA	2
NAPSUGÁR	2
NARENDRA	2
NARESHKUMAR	2
NARIMAN	2
NARINA	2
NASREEN	2
NASSER	2
NASSIMA	2
NASTURCJA	2
NATALIA MARIA	2
NATALIJA	2
NATALINA	2
NATALJA	2
NATALKA	2
NATALLY	2
NATANAELA	2
NATANELA	2
NATASJA	2
NATHALE	2
NATIVIDAD	2
NATLIA	2
NATSUKO	2
NATTI	2
NAUZYKAA	2
NAVA	2
NAYEF	2
NAYELI	2
NAYLA	2
NAZAN	2
NAZANIN	2
NAZARE	2
NAZARIA	2
NAZELI	2
NAZIA	2
NĄCKIEWICZ	2
NECHA	2
NEEL	2
NEFERTITI	2
NEFES	2
NEGIN	2
NEHAMA	2
NÉLIDA	2
NENA	2
NENITA	2
NEREA	2
NERMIN	2
NERYS	2
NESIA	2
NESIBE	2
NESLIHAN	2
NESRIN	2
NESS	2
NETTA	2
NEVA	2
NEVADA	2
NGAT	2
NGOAN	2
NGOCANH	2
NGUYỄN	2
NGUYỆT	2
NHYIRA	2
NICCOLA	2
NICOLE MARIE	2
NIGIAR	2
NİHAN	2
NIKKI	2
NIKKOLE	2
NIKOLETTE	2
NIKOLIA	2
NIKOLINOVA	2
NILAY	2
NILESH	2
NILLY	2
NIMESH	2
NINA URSZULA	2
NINELA	2
NINETTA	2
NIRAJ	2
NIRIT	2
NIRMAL	2
NIRVANA	2
NITZA	2
NIUTA	2
NIZA	2
NKIRU	2
NNEAMAKA	2
NNEDIMMA	2
NOELL	2
NOEMIA	2
NOËMIE	2
NOLAN	2
NONYE	2
NOORA	2
NORDYKA	2
NORIKO	2
NORO	2
NOTHANDO	2
NOVELLA	2
NOWINA	2
NOYA	2
NTANDOYENKOSI	2
NUALA	2
NUBIA	2
NURHAN	2
NURIYA	2
NYABOKE	2
NYAMBURA	2
NYHOLM	2
OAN	2
OBEHI	2
OCTAVIE	2
OGENIA	2
OGOCHUKWU	2
OGWU	2
OKIEMUTE	2
OKTAWINA	2
OLABISI	2
OLAFA	2
OLAJIRE	2
OLANMA	2
OLANNA	2
OLAWUMI	2
OLAWUNMI	2
OLAYEMI	2
OLDYNA	2
OLEKSA	2
OLGUTA	2
OLISSA	2
OLITA	2
OLIVIA MARIE	2
OLSZA	2
OLUFUNKE	2
OLUFUNMILAYO	2
OLUREMI	2
OLUSHOLA	2
OLUSOLA	2
OLUWABUKOLA	2
OLUWADAMILOLA	2
OLUWASHOLA	2
OLUWATOBI	2
OLUWATOSIN	2
OLUYEMISI	2
OŁENA	2
OMEGA	2
OMENA	2
OMI	2
OMOLOLA	2
OMONIGHO	2
ONUFRA	2
ONYEKACHI	2
ONYINYECHUKWU	2
OREOLUWA	2
ORHAN	2
ORI	2
ORIETA	2
ORIETTA	2
ORJANA	2
ORLANDA	2
ORNELIA	2
ORYSKA	2
ORYSŁAWA	2
OSAMA	2
OSAREMEN	2
OSASOGIE	2
OSEREMEN	2
OSINACHI	2
OTOLJA	2
OUMAIMA	2
OUMOU	2
OURIDA	2
OUYA	2
OWIDIA	2
OYIDIYA	2
OYINKANSOLA	2
PABLA	2
PADUA	2
PALCONIT	2
PALESA	2
PALMES	2
PAM	2
PANASHE	2
PANGANIBAN	2
PARASKEVI	2
PARASKIEWULA	2
PARISA	2
PARRY	2
PARTENA	2
PARTICIA	2
PARVEEN	2
PARVEZ	2
PARWATI	2
PARYSA	2
PASCHALIA	2
PASCUA	2
PASQUALINA	2
PATEL	2
PATRICK	2
PATRIZA	2
PAULIA	2
PAWŁOWA	2
PELEGIA	2
PELIN	2
PEME	2
PENCHEVA	2
PENKOVA	2
PEPITO	2
PEPPER	2
PERES	2
PERIHAN	2
PERŁA	2
PEROLA	2
PÉROLA	2
